story_id,entity,type
3083,"Mohammed Mursi",PERSON
3083,"AFP",ORGANIZATION
3083,"Egypt",LOCATION
3606,"Muslim Brotherhood",ORGANIZATION
3606,"interior ministry",ORGANIZATION
3606,"Morsi",PERSON
3606,"Mohamed Morsi",PERSON
305,"Sao Paulo",LOCATION
2970,"Rosemary Namubiru",PERSON
2970,"Namubiru",PERSON
2970,"Uganda",LOCATION
3116,"Haiti",LOCATION
3116,"Port-au-Prince",LOCATION
613,"Damietta",LOCATION
613,"Morsi",PERSON
613,"Mohammed Morsi",PERSON
613,"Nile Delta",LOCATION
3531,"Red Square",LOCATION
3531,"Vladimir Putin",PERSON
3531,"Navalny",PERSON
2215,"Kuwait",LOCATION
2215,"Mussallam al-Barrak",PERSON
2215,"Barrak",PERSON
2215,"Gulf",LOCATION
3536,"Barack Obama",PERSON
3536,"Cuba",LOCATION
3536,"United States",LOCATION
3536,"Yoani Sanchez",PERSON
2162,"Inom Abdurasulov",PERSON
2162,"Kyrgyzstan",LOCATION
2162,"Jalal-Abad",LOCATION
2162,"Osh",LOCATION
2162,"Kadyrjan Batyrov",PERSON
2162,"Karamat Abdullaeva",PERSON
1865,"U.S.",LOCATION
1865,"Tunisia",LOCATION
1865,"Tripoli",LOCATION
1865,"Libya",LOCATION
3639,"Justin Muturi",PERSON
1901,"Hosni Mubarak",PERSON
1901,"Egypt",LOCATION
1901,"Al-Ahram",ORGANIZATION
20,"Interior Ministry",ORGANIZATION
20,"Libya",LOCATION
20,"Haftar",LOCATION
20,"Khalifa Qassim Haftar",PERSON
20,"Gomaa al-Abbani",PERSON
20,"Haftar",ORGANIZATION
185,"European Union",ORGANIZATION
185,"Tunisia",LOCATION
185,"Libya",LOCATION
185,"EU",ORGANIZATION
185,"Tripoli",LOCATION
185,"EU",LOCATION
485,"Abdullah al-Thinni",PERSON
485,"General National Congress",ORGANIZATION
1134,"Tunisia",LOCATION
1134,"United States",LOCATION
1134,"Tripoli",LOCATION
1134,"Libya",LOCATION
1205,"Tripoli",LOCATION
1707,"Thinni",PERSON
1707,"Abdullah al-Thinni",PERSON
1707,"Libya",LOCATION
1707,"Farida Allaghi",PERSON
1986,"Benghazi",LOCATION
1986,"Zintan",LOCATION
1986,"Libya",LOCATION
1986,"Tripoli",LOCATION
1986,"Tobruk",LOCATION
1986,"Misrata",LOCATION
2147,"Tobruk",LOCATION
2147,"Haftar",PERSON
2147,"House of Representatives",ORGANIZATION
2147,"Libya",LOCATION
2394,"Khalifa Qassim Haftar",PERSON
2394,"Lions of Monotheism",ORGANIZATION
2394,"Tripoli",LOCATION
2394,"Libya",LOCATION
2455,"Abdullah al-Thinni",PERSON
2455,"NOC",ORGANIZATION
2455,"Mohammed al-Dairi",PERSON
2455,"Libya",LOCATION
2455,"UN",ORGANIZATION
2455,"House of Representatives",ORGANIZATION
2455,"Gaddafi",PERSON
2455,"National Oil Corp",ORGANIZATION
2457,"UAE",LOCATION
2457,"UNSMIL",LOCATION
2457,"Egypt",LOCATION
2457,"Libya",LOCATION
2457,"EU",ORGANIZATION
2457,"UN",ORGANIZATION
2457,"Algeria",LOCATION
2457,"Tripoli",LOCATION
2553,"Washington",LOCATION
2553,"Benghazi",LOCATION
2553,"Cairo",LOCATION
2553,"Libya",LOCATION
2553,"Tripoli",LOCATION
2553,"Ansar al-Sharia",PERSON
2594,"Libya",LOCATION
2594,"Tripoli",LOCATION
3263,"Libya",LOCATION
3263,"UNHCR",ORGANIZATION
3263,"Tripoli",LOCATION
3516,"Tobruk",LOCATION
3516,"Farraj Hashem",PERSON
3516,"Libya",LOCATION
845,"Reuters",ORGANIZATION
845,"Parliament",ORGANIZATION
845,"Mehdi al-Hafidh",PERSON
845,"Iraq",LOCATION
2216,"Iraq",LOCATION
2216,"UN",ORGANIZATION
2216,"US",LOCATION
2216,"Iran",LOCATION
2216,"Baghdad",LOCATION
2216,"Mehdi al-Hafidh",PERSON
1175,"Taliban",ORGANIZATION
1175,"Hamid Karzai",PERSON
1175,"Ashraf Ghani",PERSON
1175,"Reuters",ORGANIZATION
1175,"Kabul",LOCATION
1175,"Ghani",PERSON
319,"Sadiq al-Mahdi",PERSON
319,"Mahdi",PERSON
319,"Umma Party",ORGANIZATION
319,"Darfur",LOCATION
319,"National Intelligence and Security Service",ORGANIZATION
319,"Nabil Adieb",PERSON
319,"AFP",ORGANIZATION
1891,"Africa",LOCATION
1891,"Middle East",LOCATION
1891,"Eastern Europe",LOCATION
1891,"Myanmar",LOCATION
1891,"Nagorno-Karabakh",LOCATION
1891,"Syria",LOCATION
150,"UN",ORGANIZATION
150,"Egypt",LOCATION
150,"Adly Mansour",PERSON
313,"Haftar",PERSON
313,"Sidi Fradj",LOCATION
313,"Muammar Gaddafi",PERSON
313,"National Army",ORGANIZATION
313,"Benghazi",LOCATION
313,"Khalifa Haftar",PERSON
1905,"Syria",LOCATION
1905,"UN",ORGANIZATION
1905,"Bashar Jaafari",PERSON
191,"Constitutional Court",ORGANIZATION
191,"Uganda",LOCATION
998,"Africa",LOCATION
998,"Metropolitan Development Authority",ORGANIZATION
1914,"Nagorno-Karabakh",LOCATION
1914,"Azerbaijani Ministry of Defense",ORGANIZATION
1914,"APA",ORGANIZATION
1914,"Azerbaijan",LOCATION
297,"Navi Pillay",PERSON
297,"Crimea",LOCATION
297,"UN",ORGANIZATION
297,"Ukraine",LOCATION
297,"Pillay",PERSON
717,"Kremlin",ORGANIZATION
717,"Ukraine",LOCATION
717,"Kiev",LOCATION
717,"Petro Poroshenko",PERSON
1565,"Turkey",LOCATION
1565,"ISIS",ORGANIZATION
1565,"Egypt",LOCATION
1565,"Libya",LOCATION
1685,"Chibok",LOCATION
1685,"Boko Haram",PERSON
1685,"Maiduguri",LOCATION
1685,"Defense Headquarters",ORGANIZATION
1685,"Defence Headquarters",ORGANIZATION
1344,"Sofala province",LOCATION
1344,"Mozambique",LOCATION
1344,"Armando Guebuza",PERSON
1344,"Renamo",ORGANIZATION
1344,"Nyusi",PERSON
1344,"Buzi",LOCATION
1344,"Felipe Nyusi",PERSON
1344,"Guebuza",PERSON
1970,"Minsk Group",ORGANIZATION
1970,"Europe",LOCATION
1970,"Ban",PERSON
1970,"UNSG Ban Ki-moon",PERSON
1970,"OSCE",ORGANIZATION
1970,"Nagorno-Karabakh",LOCATION
1970,"Organization for Security",ORGANIZATION
1970,"South Caucasus",LOCATION
2132,"UNICEF",ORGANIZATION
2132,"Susan Bissell",PERSON
847,"Gaddafi",PERSON
847,"Libya",LOCATION
700,"Afghan National Army",ORGANIZATION
700,"215th Maiwand Corps",ORGANIZATION
700,"Pajhwok Afghan News",ORGANIZATION
700,"Helmand province",LOCATION
700,"Public Order Police",ORGANIZATION
700,"Farooq Parwani",PERSON
700,"Nad Ali",LOCATION
1717,"Senate",ORGANIZATION
1717,"Nigeria",LOCATION
1717,"Victor Ndoma Egba",PERSON
1061,"Taliban",ORGANIZATION
1061,"U.S.",LOCATION
1061,"NATO",ORGANIZATION
3049,"Mount Chaambi",LOCATION
3049,"Tunisia",LOCATION
3049,"Ben Ali",PERSON
1971,"Moscow",LOCATION
1971,"Ukraine",LOCATION
1971,"Russia",LOCATION
2474,"Ukraine",LOCATION
2474,"Russia",LOCATION
2474,"EU",ORGANIZATION
2474,"Poroshenko",PERSON
2474,"European Union",ORGANIZATION
2474,"Petro",LOCATION
2535,"Moscow",LOCATION
2535,"Azov Sea",LOCATION
2535,"Ukraine",LOCATION
2535,"Russia",LOCATION
2535,"Novoazovsk",LOCATION
2776,"Ukraine",LOCATION
2776,"Vladimir Putin",PERSON
2776,"Kremlin",LOCATION
2776,"Russia",LOCATION
2776,"Moscow",LOCATION
2776,"Kiev",LOCATION
7,"Donetsk",LOCATION
238,"Sea of Azov",LOCATION
238,"National Security and Defence Council",ORGANIZATION
238,"Russia",LOCATION
471,"NATO",ORGANIZATION
471,"Moscow",LOCATION
471,"Ukraine",LOCATION
471,"Russia",LOCATION
787,"Alexander Zakharchenko",PERSON
787,"Ukraine",LOCATION
787,"Russia",LOCATION
787,"Donetsk",LOCATION
787,"Moscow",LOCATION
787,"Kiev",LOCATION
787,"Petro Poroshenko",PERSON
824,"Ukraine",LOCATION
824,"Donetsk",LOCATION
824,"Slaviansk",LOCATION
824,"Poroshenko",PERSON
824,"Luhansk",LOCATION
824,"Petro Poroshenko",PERSON
869,"Donetsk",LOCATION
869,"Moscow",LOCATION
869,"Ukraine",LOCATION
869,"Russia",LOCATION
869,"Kiev",LOCATION
913,"Ukraine",LOCATION
1296,"Donetsk",LOCATION
1296,"Poroshenko",PERSON
1296,"Luhansk",LOCATION
1296,"Ukraine",LOCATION
1296,"Petro Poroshenko",PERSON
1554,"Donetsk",LOCATION
1554,"Ukraine",LOCATION
1554,"Interfax",ORGANIZATION
2053,"Luhansk",LOCATION
2053,"Ukraine",LOCATION
2053,"Russia",LOCATION
2053,"Slaviansk",LOCATION
2053,"Kiev",LOCATION
2163,"Moscow",LOCATION
2163,"Ukraine",LOCATION
2163,"Kiev",LOCATION
2163,"Petro Poroshenko",PERSON
2163,"Russia",LOCATION
2195,"Ukraine",LOCATION
2195,"Petro Poroshenko",PERSON
2195,"Vasyl Grytsak",PERSON
2196,"Ukraine",LOCATION
2196,"Donetsk",LOCATION
2196,"Moscow",LOCATION
2196,"Slaviansk",LOCATION
2196,"Kiev",LOCATION
2196,"Petro Poroshenko",PERSON
2196,"Alexander Borodai",PERSON
2350,"Ukraine",LOCATION
2350,"Russia",LOCATION
2350,"OSCE",ORGANIZATION
2350,"Organization for Security",ORGANIZATION
2350,"Europe",LOCATION
2350,"Luhansk",LOCATION
2742,"Berdyansk",LOCATION
2742,"Donetsk",LOCATION
2742,"Luhansk",LOCATION
2742,"Ukraine",LOCATION
2742,"Poroshenko",PERSON
2742,"Kharkiv",LOCATION
2742,"Petro Poroshenko",PERSON
2743,"Ukraine",LOCATION
2743,"Donetsk",LOCATION
2743,"Moscow",LOCATION
2743,"Kiev",LOCATION
2743,"US",LOCATION
2743,"Lugansk",LOCATION
2743,"Petro Poroshenko",PERSON
2744,"Donetsk",LOCATION
2744,"Luhansk",LOCATION
2744,"Ukraine",LOCATION
2744,"Minsk",LOCATION
2745,"Yatseniuk",PERSON
2745,"Donetsk",LOCATION
2745,"Luhansk",LOCATION
2745,"Kiev",LOCATION
2745,"Arseny Yatseniuk",PERSON
2778,"Ukraine",LOCATION
2778,"Savchenko",PERSON
2778,"Russia",LOCATION
2778,"Foreign Ministry",ORGANIZATION
2778,"Russian Federation",ORGANIZATION
2778,"Luhansk",LOCATION
2778,"Nadezhda Savchenko",PERSON
3105,"Donetsk",LOCATION
3105,"Ukraine",LOCATION
3161,"Donetsk",LOCATION
3161,"Ukraine",LOCATION
3295,"Donetsk People",LOCATION
3295,"Novoazovsk",LOCATION
3295,"Ukraine",LOCATION
3295,"Kiev",LOCATION
3295,"Russia",LOCATION
1300,"Hong Kong",LOCATION
1300,"Beijing",LOCATION
1300,"Hong Kong Federation of Students",ORGANIZATION
13,"Thailand",LOCATION
13,"National Peace and Order Maintaining Council",ORGANIZATION
2720,"Reuters",ORGANIZATION
2720,"Ras Lanuf",PERSON
1174,"Sanaa",LOCATION
2083,"Afghanistan",LOCATION
2083,"South Sudan",LOCATION
2083,"Pakistan",LOCATION
2083,"Sudan",LOCATION
2083,"Gaza",LOCATION
2083,"Syria",LOCATION
2261,"Tangi",PERSON
2261,"Pakistan",LOCATION
2261,"Bajaur",LOCATION
2261,"Khyber-Pakhtunkwha",LOCATION
2261,"Naeem Gul",PERSON
2998,"Ethiopia",LOCATION
2998,"Moyale",LOCATION
2998,"US Embassy",ORGANIZATION
2998,"Addis Ababa",LOCATION
3080,"Qaim",PERSON
3080,"Rutba",LOCATION
3080,"Sabah Karkhout",PERSON
3080,"Anbar",LOCATION
3080,"Iraq",LOCATION
3179,"Ukraine",LOCATION
3179,"Gorlivka",LOCATION
936,"Soma",LOCATION
2086,"Erdogan",PERSON
2086,"Turkey",LOCATION
2086,"Tayyip Erdogan",PERSON
2569,"Tayyip Erdogan",PERSON
2569,"NTV",ORGANIZATION
2318,"Lugansk",LOCATION
2318,"Makarove",LOCATION
2318,"Ukraine",LOCATION
2318,"Kiev",LOCATION
2318,"Donetsk",LOCATION
638,"China",LOCATION
638,"Beijing",LOCATION
638,"Tiananmen Square",LOCATION
2055,"China",LOCATION
2055,"Beijing",LOCATION
2055,"Xinjiang",LOCATION
2055,"Tiananmen Square",LOCATION
2055,"Xinhua",ORGANIZATION
2136,"Bachu County",LOCATION
2136,"Chinas Xinjiang",LOCATION
3181,"China",LOCATION
3181,"Xinjiang",LOCATION
3181,"Muslim Uighur",ORGANIZATION
3181,"Xinhua news agency",ORGANIZATION
3181,"Shache county",LOCATION
3559,"Kadeer",PERSON
3559,"Facebook",ORGANIZATION
3559,"Radio Free Asia",ORGANIZATION
3559,"China",LOCATION
3559,"Xinjiang",LOCATION
3559,"Yarkand",LOCATION
3559,"Senge Hasnan Sering",PERSON
3559,"Rebiya Kadeer",PERSON
3559,"Institute for Gilgit Baltistan Studies",ORGANIZATION
3407,"Myanmar",LOCATION
2902,"Thailand",LOCATION
2902,"Narathiwat",LOCATION
2902,"Malaysia",LOCATION
2752,"Cairo",LOCATION
2752,"Nile Delta",LOCATION
3485,"Giza",LOCATION
3485,"Alexandria",LOCATION
377,"Israel",LOCATION
377,"Gaza",LOCATION
377,"Hamas",ORGANIZATION
2291,"West Bank",LOCATION
2291,"Tel Aviv",LOCATION
2291,"Israels",LOCATION
2291,"Jerusalem",LOCATION
2757,"East Jerusalem",LOCATION
3045,"Mahmud Shawamreh",PERSON
3045,"Ramallah",LOCATION
3045,"Jerusalem",LOCATION
3045,"Israel",LOCATION
3045,"Hizma",LOCATION
3045,"West Bank",LOCATION
3045,"AFP",ORGANIZATION
2881,"Army",ORGANIZATION
2881,"Aden",LOCATION
2881,"Lahij",LOCATION
2881,"Tibn",LOCATION
2881,"Yemen",LOCATION
460,"Afghanistan",LOCATION
460,"Takhar",LOCATION
460,"Taliban",ORGANIZATION
460,"Ghor",LOCATION
460,"Herat",LOCATION
662,"Afghanistan",LOCATION
662,"Taliban",ORGANIZATION
662,"Defense Ministry",ORGANIZATION
662,"Zahir Azimi",PERSON
897,"Kabul",LOCATION
897,"Taliban",ORGANIZATION
1607,"Hamid Karzai",PERSON
1607,"Kunar",LOCATION
1607,"NATO",ORGANIZATION
1607,"Narang",LOCATION
1678,"Kandahar",LOCATION
1678,"Afghanistan",LOCATION
1678,"Pakistan",LOCATION
1678,"Taliban",ORGANIZATION
1678,"Chaman",LOCATION
2117,"Imam Sahib",LOCATION
2117,"Taliban",ORGANIZATION
2117,"Kunduz",LOCATION
2117,"Xinhua",ORGANIZATION
2117,"Gultapa",LOCATION
2117,"Aqtash",LOCATION
2117,"Sayed Sarwar Hussaini",PERSON
2117,"Khanabad",LOCATION
2117,"Kunduz city",LOCATION
2117,"Hayatullah Amiri",PERSON
2117,"Gumbaz",LOCATION
2642,"Taliban",ORGANIZATION
2642,"Logar",LOCATION
2834,"Kandahar",LOCATION
2834,"Lashkargah",LOCATION
2834,"Helmand",LOCATION
2834,"Nawzad",PERSON
3338,"Afghanistan",LOCATION
3338,"Taliban",ORGANIZATION
3338,"Pakistan",LOCATION
3338,"Nari",LOCATION
3338,"Jawzjan province",LOCATION
3338,"Qushtapa",LOCATION
3338,"Ahmad Farid Azizi",PERSON
3338,"Kunar",LOCATION
3338,"AFP",ORGANIZATION
3338,"Asadabad",LOCATION
3339,"Afghanistan",LOCATION
3339,"UN",ORGANIZATION
3339,"Taliban",ORGANIZATION
2182,"India",LOCATION
2182,"Redwa village",LOCATION
2182,"Jharkhand",LOCATION
2182,"Anurag Gupta",PERSON
2182,"Gumla",LOCATION
2182,"Gupta",PERSON
2182,"AFP",ORGANIZATION
2182,"Ranchi",LOCATION
3622,"India",LOCATION
3622,"Palamu",LOCATION
3622,"AFP",ORGANIZATION
3622,"Anurag Gupta",PERSON
257,"Damadola",LOCATION
257,"Soraki",LOCATION
257,"Pakistan",LOCATION
257,"Bannu",LOCATION
257,"Bajaur Agency",ORGANIZATION
899,"Jundullah",PERSON
899,"Balochistan",LOCATION
899,"Quetta",LOCATION
900,"Quetta",LOCATION
900,"Lahore",LOCATION
900,"Balochistan province",LOCATION
2120,"Pakistan",LOCATION
2120,"Bajaur",LOCATION
2120,"Sohail Khan",PERSON
2120,"Salarzai",LOCATION
2528,"Peshawar",LOCATION
2528,"UC Katozai",LOCATION
2528,"Munda",LOCATION
2528,"Pakistan",LOCATION
2528,"Jamaatul Ahrar",PERSON
2528,"Shabqadar",LOCATION
2854,"Pakistan",LOCATION
2854,"Bajaur",LOCATION
2854,"Damadola",LOCATION
3010,"Bajaur",LOCATION
3010,"Khar",LOCATION
3054,"Mastung",LOCATION
3054,"Wazir Lango",PERSON
3054,"Baluchistan",LOCATION
3054,"Quetta",LOCATION
3054,"AFP",ORGANIZATION
3054,"Lango",PERSON
3126,"Quetta",LOCATION
3202,"Karachi",LOCATION
2694,"Abuja",LOCATION
2694,"Boko Haram",PERSON
2694,"Nigeria",LOCATION
2694,"Human Rights Watch",ORGANIZATION
1133,"Fallujah",LOCATION
1133,"Islamic State",ORGANIZATION
1133,"Jurf",LOCATION
1133,"Anbar",LOCATION
1133,"Fadhiyya",LOCATION
1133,"Baghdad",LOCATION
1133,"Iskandariyah",LOCATION
1526,"AFP",ORGANIZATION
1526,"Baghdad",LOCATION
1526,"Samarra",LOCATION
1566,"ISIS",ORGANIZATION
1566,"Baghdad",LOCATION
1566,"Samarra",LOCATION
2006,"Kahdimiya",LOCATION
2006,"Baghdad",LOCATION
2006,"Sadr City",LOCATION
2006,"Iraq",LOCATION
2424,"Islamic State",ORGANIZATION
2424,"Baghdad",LOCATION
2424,"Hawija",LOCATION
2424,"Iraq",LOCATION
2491,"Salah al-Din",PERSON
2491,"Iraq",LOCATION
2491,"Diyala",LOCATION
2491,"Nineveh",LOCATION
2491,"UN",ORGANIZATION
2491,"Rupert Colville",PERSON
2491,"Baghdad",LOCATION
2592,"Amerli",LOCATION
2592,"Baghdad",LOCATION
2592,"Sulaiman Bek",PERSON
2592,"Mazen Zaki",PERSON
2592,"Mussab Mamoud",PERSON
2801,"Hilla",LOCATION
2801,"Babil",LOCATION
2801,"Iraq",LOCATION
2871,"Haider al-Abadi",PERSON
2871,"Baghdad",LOCATION
3037,"Kadhimiya",LOCATION
3037,"Baghdad",LOCATION
3037,"Iraq",LOCATION
3514,"Taji",LOCATION
3514,"Iraq",LOCATION
3514,"ISIL",ORGANIZATION
3514,"Samarra",LOCATION
3514,"Syria",LOCATION
3514,"Baghdad",LOCATION
3542,"Baghdad",LOCATION
3542,"Dhuluiya",LOCATION
3542,"Samarra Operations Command",ORGANIZATION
3542,"ISIL",ORGANIZATION
2962,"Benigno Aquino III",PERSON
2962,"Tagum City",LOCATION
2962,"Human Rights Watch",ORGANIZATION
3322,"Riek Machar",PERSON
3322,"Sudan",LOCATION
3322,"UN",ORGANIZATION
3322,"UNMISS",ORGANIZATION
3322,"AFP",ORGANIZATION
3322,"Bentiu",LOCATION
3535,"ADF",ORGANIZATION
3535,"Allied Democratic Forces",ORGANIZATION
3535,"Uganda",LOCATION
3535,"Congo",LOCATION
2515,"FARC",ORGANIZATION
2515,"Aviatur",PERSON
2515,"Gorgona Island",LOCATION
2515,"Colombia",LOCATION
2515,"National Parks",ORGANIZATION
3268,"U.N.",ORGANIZATION
3268,"Bangui",LOCATION
3268,"Central African Republic",LOCATION
3268,"Pakistan",LOCATION
1191,"Mogadishu",LOCATION
1191,"Hodan",LOCATION
1237,"Baidoa",LOCATION
3481,"Zakariya Ahmed Ismail Hersi",PERSON
3481,"Hersi",PERSON
3481,"Gedo",LOCATION
3481,"al-Shabab",ORGANIZATION
3113,"San Salvador",LOCATION
3113,"Maras",PERSON
3113,"El Salvador",LOCATION
3113,"Acajutla",LOCATION
2288,"JAF",ORGANIZATION
2288,"Petra",PERSON
2288,"Ameri",PERSON
2288,"Jordan News Agency",ORGANIZATION
2288,"Petra",LOCATION
3438,"Enarotali",LOCATION
3438,"Joko Widodo",PERSON
3438,"Papua",LOCATION
3438,"Indonesia",LOCATION
3438,"National Commission on Human Rights -LRB- Komnas HAM",ORGANIZATION
3438,"Victim Protection Agency",ORGANIZATION
3438,"Human Rights Watch",ORGANIZATION
1264,"Mogadishu",LOCATION
1264,"Reuters",ORGANIZATION
1264,"Hussein Ahmed",PERSON
2203,"Agence France Presse",ORGANIZATION
2203,"Issaya Mngulu",PERSON
2203,"Arusha",LOCATION
2094,"Africa",LOCATION
2094,"Mandera",LOCATION
2094,"Somalia",LOCATION
2094,"Turkana",LOCATION
2094,"South African Security",ORGANIZATION
2094,"Nairobi",LOCATION
2094,"KDF",ORGANIZATION
2094,"Garissa",LOCATION
2094,"Lamu",LOCATION
2094,"Wajir",LOCATION
2094,"Mombasa",LOCATION
2094,"Kenya",LOCATION
2094,"Al Shabaab",PERSON
3274,"Turkey",LOCATION
3274,"White House",ORGANIZATION
3274,"John Kerry",PERSON
3274,"U.S.",LOCATION
3274,"US",LOCATION
3274,"Syria",LOCATION
3274,"Pentagon",ORGANIZATION
1487,"Kenya",LOCATION
1487,"al-Shabab",ORGANIZATION
1487,"Mandera",LOCATION
1627,"Benghazi",LOCATION
1627,"Libya",LOCATION
1627,"Tripoli",LOCATION
1627,"United Nations",ORGANIZATION
1627,"Tobruk",LOCATION
1627,"Moammar Gadhafi",PERSON
1902,"Baghdad",LOCATION
1902,"Tigris",LOCATION
1902,"Green Zone",LOCATION
385,"OCHA",ORGANIZATION
385,"Sri Lanka",LOCATION
2325,"New York City",LOCATION
2325,"Haiti",LOCATION
2325,"UN",ORGANIZATION
2325,"US",LOCATION
564,"Umida Niyazova",PERSON
564,"Uzbekistan",LOCATION
3636,"Inspection Panel",ORGANIZATION
3636,"Uzbekistan",LOCATION
3636,"Cotton Campaign",ORGANIZATION
3636,"World Bank Inspection Panel",ORGANIZATION
2229,"Tokyo",LOCATION
2229,"Ichikawa",PERSON
2229,"Pacific Ocean",LOCATION
2229,"Fujieda",LOCATION
2229,"Kanagawa",LOCATION
2229,"Chiba Prefecture",LOCATION
2229,"Shizuoka Prefecture",LOCATION
2229,"Phanfone",LOCATION
2229,"Izu-Oshima Island",LOCATION
2229,"Japan",LOCATION
2229,"Hamamatsu",LOCATION
2229,"Ibaraki Prefecture",LOCATION
2229,"Ibaraki",LOCATION
3139,"Lugansk",LOCATION
3139,"Ukraine",LOCATION
3139,"Russia",LOCATION
2788,"Kenya",LOCATION
2788,"Lamu",LOCATION
2788,"Lamu County",LOCATION
2788,"Somalia",LOCATION
3036,"Egypt",LOCATION
3036,"Abdel-Fattah el-Sisi",PERSON
3036,"Libya",LOCATION
3036,"Mohammed Samir",PERSON
115,"Al-Bayda",PERSON
2596,"Tripoli",LOCATION
2596,"US",LOCATION
220,"West Bank",LOCATION
220,"Jerusalem",LOCATION
2555,"Israel",LOCATION
2555,"Gaza",LOCATION
2555,"Hamas",ORGANIZATION
2555,"Basha Tower",LOCATION
2397,"Syrian Observatory for Human Rights",ORGANIZATION
2397,"Marea",LOCATION
428,"Herat",LOCATION
1359,"Lebanon",LOCATION
1359,"Roumieh",LOCATION
1359,"Tripolis",LOCATION
1359,"Internal Security Forces",ORGANIZATION
1359,"Hayat Hospital",LOCATION
1359,"Ziad Allouki",PERSON
1359,"Lebanese Army",ORGANIZATION
1359,"Tripoli",LOCATION
3604,"AFP",ORGANIZATION
3604,"Haiti",LOCATION
3604,"Port-au-Prince",LOCATION
1106,"Francois Bozize",PERSON
1106,"Central African Republic 's Seleka",LOCATION
1106,"Muslim Seleka",ORGANIZATION
1222,"Batangafo",LOCATION
1222,"Seleka",LOCATION
2224,"La Nouvelle Centrafrique",ORGANIZATION
2224,"Paoua",LOCATION
2224,"Central African Republic",LOCATION
3347,"Mbres",LOCATION
3347,"Fulani",PERSON
3347,"Bangui",LOCATION
3347,"UN",ORGANIZATION
3347,"Bambari",LOCATION
3347,"Kouango",LOCATION
3222,"Escuintla",LOCATION
3222,"Guatemala",LOCATION
3222,"Chimaltenango",LOCATION
3222,"Sacatepequez",PERSON
612,"Sinai",ORGANIZATION
612,"al-Salam",LOCATION
612,"Egypt",LOCATION
612,"el-Arish",LOCATION
689,"Nicaragua",LOCATION
689,"Caribbean",LOCATION
689,"Coco",ORGANIZATION
689,"First Lady",PERSON
689,"Prinzapolka",PERSON
1585,"Itar-Tass",ORGANIZATION
1585,"Vladimir Putin",PERSON
1585,"Shoigu",PERSON
1585,"Moscow",LOCATION
1585,"Sergei Shoigu",PERSON
2514,"Santiago",LOCATION
2514,"Carabineros",ORGANIZATION
2514,"Chile",LOCATION
1063,"RTC TV",ORGANIZATION
1063,"Praia",LOCATION
1063,"Cape Verde",LOCATION
1063,"West Africa",LOCATION
2945,"Portela",LOCATION
2945,"Caldeiras",LOCATION
2945,"Fogo",LOCATION
2945,"Cape Verde",LOCATION
2945,"Bangeira",LOCATION
2231,"Crimea",LOCATION
2231,"Human Rights Watch",ORGANIZATION
237,"Parliament",ORGANIZATION
237,"Tayyip Erdogan",PERSON
1298,"Crimea",LOCATION
1298,"Russia",LOCATION
1298,"Human Rights Watch",ORGANIZATION
1851,"Commons Defence Committee",ORGANIZATION
1851,"Ukraine",LOCATION
1851,"Nato",ORGANIZATION
1851,"Russia",LOCATION
2135,"UNHCR",ORGANIZATION
995,"US Centers for Disease Control",ORGANIZATION
995,"CDC",ORGANIZATION
995,"Western Kenya",LOCATION
995,"Kenya",LOCATION
995,"MDA",ORGANIZATION
995,"Kenya Medical Research Institute",ORGANIZATION
2927,"Human Rights Watch",ORGANIZATION
2927,"Plurinational Assembly",ORGANIZATION
2927,"Bolivia",LOCATION
253,"ICC",ORGANIZATION
253,"Sudan",LOCATION
253,"Abdallah Banda Abakaer Nourain",PERSON
253,"The Hague",LOCATION
253,"Banda",PERSON
253,"Haskanita",LOCATION
253,"Darfur",LOCATION
2630,"National Security Service",ORGANIZATION
2630,"NSS",ORGANIZATION
2630,"Sudan",LOCATION
2630,"Salva Kiir",PERSON
2630,"Kiir",PERSON
3256,"NSS",ORGANIZATION
3256,"National Security Service",ORGANIZATION
3256,"Salva Kiir",PERSON
80,"Reuters",ORGANIZATION
80,"Ofwono Opondo",PERSON
80,"US",LOCATION
80,"Uganda",LOCATION
80,"Kampala",LOCATION
3348,"DPKO",ORGANIZATION
3348,"Christian anti-Balaka",PERSON
3348,"HWR",PERSON
3348,"Boda",PERSON
3348,"Carnot",LOCATION
3348,"Yaloke",LOCATION
3348,"UN",ORGANIZATION
3348,"Human Rights Watch",ORGANIZATION
3538,"Lima",LOCATION
953,"Congress",ORGANIZATION
953,"Danilo Medina",PERSON
2513,"Bahamas",LOCATION
2513,"IOM",ORGANIZATION
2262,"Shawal",LOCATION
2262,"South Waziristan",LOCATION
2262,"US",LOCATION
2728,"Afghanistan",LOCATION
2728,"North Waziristan",LOCATION
3091,"Afghanistan",LOCATION
3091,"UN",ORGANIZATION
3091,"Dan McNorton",PERSON
3091,"North Waziristan",LOCATION
3091,"Pakistan",LOCATION
19,"Khalifa Hifter",PERSON
19,"Libya Central Shield",LOCATION
19,"Misrata",LOCATION
19,"Tripoli",LOCATION
2177,"Benghazi",LOCATION
2177,"Red Crescent",ORGANIZATION
654,"Bashar Assad",PERSON
654,"Al-Qaeda",LOCATION
654,"ISIS",ORGANIZATION
654,"Latakia",LOCATION
654,"Syria",LOCATION
654,"Baghdad",LOCATION
654,"Syrian Observatory for Human Rights",ORGANIZATION
654,"Kasab",PERSON
2115,"Bashar Assad",PERSON
